gene_id	numb_iso	group	meanC1	meanC2	mean	varC1	varC2	var	DIE	DS	DIEDS	DE	DIEgroup	DSgroup	DIEDSgroup	DEgroup
ENSG00000119718	7	II	69.375	127.85	98.6125	3253.41071428571	279.551428571429	2560.53583333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000119720	9	II	49.71	103.455	76.5825	1292.82991428571	404.914742857143	1562.55418	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000119723	25	III	164.90875	318.77375	241.84125	13671.0582696429	1549.13374107143	13415.9397983333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000119725	25	III	106.58875	219.9025	163.245625	4506.07475535714	1222.80219285714	6097.47749291667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000119729	8	II	209.7425	329.69375	269.718125	10729.0573928571	14286.2941982143	15510.71137625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000119737	1	0	13.125	21.375	17.25	114.982142857143	44.2678571428571	92.4666666666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000119760	5	II	160.1075	363.27875	261.693125	9220.17542142857	3546.76284107143	16965.51967625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000119771	4	I	108.02875	163.76875	135.89875	7939.5266125	9519.44209821429	8976.03809166667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000119772	15	III	91.08375	213.36625	152.225	5388.33994107143	2751.73334107143	7786.17014666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000119777	15	III	470.58625	870.32	670.453125	186897.056483929	53058.0763428571	154588.94755625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000119778	11	III	30.8325	74.30375	52.568125	191.85005	362.707055357143	762.72653625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000119782	6	II	18.5175	33.00125	25.759375	154.508164285714	468.657155357143	346.751552916667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000119787	19	III	128.53875	228.2875	178.413125	3386.87486964286	6208.71796428571	7131.22682291667	FALSE	FALSE	TRUE	FALSE	0	0	0.5-0.8-0.5	0
ENSG00000119801	10	III	215.44625	444.65125	330.04875	6442.3719125	14144.2376410714	23616.399665	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000119812	10	III	90.2475	194.585	142.41625	2192.95287857143	2414.89748571429	5053.34721166667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000119820	4	I	186.58625	390.93	288.758125	14084.6313982143	6409.27662857143	20698.85525625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000119844	7	II	150.84	334.005	242.4225	3308.25231428571	1799.38305714286	11330.0744333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000119862	5	II	68.38	122.7475	95.56375	995.098057142857	1878.87005	2129.40513166667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000119865	4	I	36.75	66.125	51.4375	794.785714285714	2551.55357142857	1791.72916666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000119866	13	III	24.86	36.855	30.8575	485.7238	405.035057142857	454.055473333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000119878	2	I	21.125	54.2875	37.70625	110.410714285714	333.05785	500.219038333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000119888	6	II	217.75	872.4725	545.11125	14743.6428571429	237869.305707143	232195.789865	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000119899	3	I	137.27625	303.45	220.363125	8472.29602678571	2177.29305714286	12333.4656229167	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000119900	2	I	9.75	22.375	16.0625	29.9285714285714	86.5535714285714	96.8625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000119906	4	I	91.90875	230.705	161.306875	2302.64138392857	2551.68991428572	7402.52767625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000119912	8	II	107.1075	243.4375	175.2725	3986.15402142857	3119.17916428571	8272.05386	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000119917	3	I	31.72625	70.59875	51.1625	407.6395125	958.699783928571	1040.57734	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000119922	1	0	17.25	40.375	28.8125	34.5	982.553571428571	617.229166666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000119927	5	II	27.375	63.395	45.385	307.125	90.0824857142857	531.3476	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000119929	4	I	23.25	63.5	43.375	219.357142857143	204.571428571429	629.85	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000119938	3	I	46.12375	106.75	76.436875	1425.86822678571	8477.07142857143	5601.51642291667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000119943	5	II	81.875	194.6425	138.25875	5104.41071428571	4214.03145	7739.675425	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000119946	6	II	35.27125	83.295	59.283125	571.489383928571	146.812828571429	950.215849583333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000119950	13	III	130.77875	301.0625	215.920625	4928.18589821429	8313.45407857143	13911.8467929167	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000119953	5	II	40	81	60.5	238.571428571429	364.857142857143	729.866666666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000119965	4	I	13.02125	32.48	22.750625	32.8726982142857	40.3803428571429	135.15620625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000119969	12	III	32.07625	56.89	44.483125	519.236626785714	336.075457142857	563.338222916667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000119977	11	III	120.375	322.38375	221.379375	6574.83928571429	1398.35896964286	14602.83520625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000119979	14	III	91.795	199.97125	145.883125	2976.33882857143	611.796098214286	4795.02324958333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000119986	1	0	34.33	59.16125	46.745625	1008.56582857143	726.167155357143	973.966319583333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120008	5	II	172.625	388.5275	280.57625	10284.5535714286	3916.83356428571	19057.6845316667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120029	7	II	118.60375	247.35375	182.97875	5971.68145535714	2869.03465535714	8546.084185	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120049	16	III	8.25	23.75	16	37.3571428571429	103.071428571429	129.6	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120053	5	II	81.9175	198.25	140.08375	3407.08987857143	1973.92857142857	6120.00875833333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120055	4	I	51.59375	144.74625	98.17	1627.93382678571	1511.22048392857	3778.90888	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120063	3	I	100.48	234.12625	167.303125	1939.75177142857	12861.7421410714	11670.3825295833	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120071	3	I	165.45125	253.5775	209.514375	21360.8132982143	25601.29885	23986.64858625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120093	13	III	47.88875	59.96	53.924375	1370.70818392857	2528.97531428571	1858.70965291667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120129	3	I	1039.92125	3869.49125	2454.70625	423736.914383929	4614081.44975536	4486039.605905	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120137	3	I	129.4575	269.64375	199.550625	4363.00879285714	2373.82459821429	8384.43816625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120149	2	I	6.875	17.62375	12.249375	72.9821428571429	30.8267982142857	79.2536729166667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120156	6	II	29.52125	43.62375	36.5725	543.1336125	499.6725125	539.67766	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120158	8	II	21.1175	56.165	38.64125	146.669421428571	218.313342857143	497.879225	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120159	6	II	29.375	63.125	46.25	123.125	136.982142857143	425.133333333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120162	1	0	21.49875	50.09625	35.7975	204.775726785714	379.331255357143	490.667793333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120215	5	II	15.785	22.3525	19.06875	336.977171428571	64.02765	198.637465	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120217	5	II	6.5	11	8.75	60.2857142857143	33.4285714285714	49.1333333333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120253	8	II	173.2475	377.54625	275.396875	12963.3678214286	4180.24276964286	19130.4794095833	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120254	13	III	23.25	75.625	49.4375	366.785714285714	1167.125	1447.32916666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120256	5	II	182.925	396.5175	289.72125	16142.3249142857	12130.9463357143	25359.994865	FALSE	TRUE	FALSE	FALSE	0	0.8-0.5	0	0
ENSG00000120262	4	I	9.7725	21.3475	15.56	46.9367642857143	357.37585	224.407386666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120265	11	III	100.61375	231.55125	166.0825	2577.80494107143	687.904783928572	6095.89891333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120278	5	II	33.65125	57.045	45.348125	759.512698214286	3295.168	2038.12233625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120279	3	I	8.56375	16.5875	12.575625	16.3562267857143	35.54165	41.3871595833333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120306	4	I	77.75125	114.36	96.055625	5336.81858392857	1361.10908571429	3483.08639958333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120314	5	II	226.31375	526.95375	376.63375	34396.7724839286	12981.7491696429	46212.4859983333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120318	7	II	74.40875	122.65	98.529375	5610.87546964286	2337.42	4329.79607291667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120327	2	I	18.4775	53.6025	36.04	202.41405	610.966964285714	708.581973333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120333	3	I	60.435	145	102.7175	1072.59951428571	265.714285714286	2531.54356666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120334	9	II	36.54625	90.45625	63.50125	1141.45354107143	1012.7333125	1780.29735833333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120341	9	II	12.58375	28.7925	20.688125	99.3666839285714	431.26865	317.689442916667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120370	7	II	22	45.7625	33.88125	96.2857142857143	99.85125	242.105625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120437	4	I	150.21	232.16875	191.189375	27349.1361714286	2866.2714125	15891.7866595833	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120438	18	III	349.3475	903.10875	626.228125	30773.7690785714	28088.6978410714	109242.890429583	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120451	15	III	310.43	617.0225	463.72625	45478.1265428571	10319.8643071429	51105.4520116667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120457	4	I	43.305	71.88125	57.593125	1590.24117142857	1196.4730125	1518.22716958333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120458	6	II	33.125	98.24375	65.684375	192.125	353.562455357143	1385.44123958333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120509	4	I	52.375	128.21375	90.294375	1053.125	876.498341071429	2434.22849291667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120519	11	III	41.12	108.125	74.6225	412.046628571429	3057.55357142857	2816.3921	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120526	4	I	24	51.125	37.5625	129.142857142857	342.125	416.129166666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120533	16	III	87.91125	186.92875	137.42	2222.8776125	1453.09915535714	4329.97990666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120539	4	I	20.915	41.625	31.27	71.6178857142857	65.125	178.187773333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120549	16	III	422.12625	820.92875	621.5275	68027.6205982143	50880.6135267857	97902.09166	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120594	4	I	38.86125	74.8	56.830625	573.196869642857	2042.96402857143	1565.30008625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120616	10	III	146.26375	308.28125	227.2725	8800.4345125	4455.87332678571	13186.1890733333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120645	6	II	17.73625	31.38	24.558125	545.399369642857	1381.29234285714	948.763309583333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120647	12	III	22.5725	48.60875	35.590625	424.804392857143	167.5390125	457.19660625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120656	4	I	34.69125	91.6775	63.184375	331.760869642857	414.42285	1214.20111958333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120658	4	I	15.125	43.74375	29.434375	95.8392857142857	230.382455357143	370.645572916667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120662	11	III	26.065	62.9575	44.51125	254.332057142857	194.731507142857	572.511411666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120669	3	I	6.0225	8.2175	7.12	38.6529928571429	44.2005928571429	39.9498133333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120675	2	I	23.22875	34.04	28.634375	128.849898214286	872.686371428571	498.55242625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120685	8	II	141.1775	292.56125	216.869375	9573.96633571429	4322.92178392857	12596.4250595833	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120686	6	II	147.075	271.71625	209.395625	1683.38148571429	5465.72796964286	7479.03539958333	FALSE	TRUE	FALSE	FALSE	0	0.4-0.1	0	0
ENSG00000120688	2	I	37.54625	74.23875	55.8925	324.555683928571	1091.20149821429	1019.71056666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120690	5	II	142.56875	273.525	208.046875	5108.48306964286	10605.9764285714	11906.6249429167	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120693	4	I	116.5175	288.86125	202.689375	3668.29105	5224.19769821429	12070.4595929167	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120694	9	II	135	257.75125	196.375625	2096.57142857143	6850.12644107143	8193.22417291667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120696	2	I	39.18625	84.08375	61.635	939.593969642857	590.676283928571	1251.66892	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120697	6	II	56.93125	132.0175	94.474375	989.559326785714	1196.42053571429	2523.57591958333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120699	12	III	76.79125	180.71875	128.755	1866.48766964286	1511.5124125	4456.64677333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120705	8	II	246.495	495.2	370.8475	16847.5202857143	6879.8236	27567.2076866667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120708	17	III	337.16	452.505	394.8325	151755.556028571	55196.4489142857	100125.460713333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120709	11	III	248.56125	615.4875	432.024375	33974.8686982143	10543.1316214286	56677.6995995833	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120725	16	III	235.91	390.81	313.36	52838.5083142857	6827.27111428571	34242.4330666667	FALSE	FALSE	TRUE	FALSE	0	0	0.5-0.8-0.5	0
ENSG00000120727	8	II	195.875	406.1125	300.99375	6852.01048571429	2452.87199285714	16128.8935316667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120733	11	III	315.7375	720.85	518.29375	41090.5325357143	23319.8713714286	73822.491865	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120738	3	I	1508.37	4133.71125	2821.040625	1423678.58602857	4931184.03658393	4803580.33827292	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120742	8	II	595.2875	1255.24375	925.265625	117368.063621429	90537.1603696429	213167.038372917	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120756	12	III	13.26375	33.35	23.306875	70.8627410714286	329.712685714286	294.523849583333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120784	5	II	34.395	83.4275	58.91125	382.0256	351.659192857143	983.502518333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120798	18	III	45.75	104.7425	75.24625	509.642857142857	1028.89350714286	1646.01431833333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120800	4	I	62.76375	118.1625	90.463125	2749.78682678571	478.586821428571	2324.98010291667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120802	13	III	89.11625	216.91375	153.015	1457.13385535714	3230.6189125	6542.87156	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120805	11	III	243.78125	467.68	355.730625	10067.5593553571	1342.81217142857	18693.01344625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120820	7	II	28.25	59.875	44.0625	173.642857142857	1493.83928571429	1044.8625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120832	7	II	45.5	140.705	93.1025	558.857142857143	1235.11905714286	3254.25343333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120833	12	III	279.0925	420.9125	350.0025	40073.48545	10726.53785	29070.1208466667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120837	5	II	83.585	160.68625	122.135625	958.570028571429	6876.30768392857	5241.50366625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120860	13	III	45.615	91.68875	68.651875	381.450342857143	711.327669642857	1076.04052291667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120868	14	III	75.56375	151.66125	113.6125	2323.26996964286	971.200069642857	3081.64055333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120875	2	I	65.055	88.86125	76.958125	2930.38348571429	1751.13978392857	2335.84086958333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120885	21	III	1510.36	1989.03875	1749.699375	2043977.01325714	2276479.88049821	2077315.44260625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120889	9	II	289.42625	348.78	319.103125	80512.5563982143	5271.80714285714	40972.13435625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120896	24	III	470.8175	638.195	554.50625	252111.275964286	102542.218171429	172975.691265	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120899	20	III	365.39375	556.66625	461.03	145052.448998214	34690.3971410714	93636.04	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120903	12	III	583.10125	717.09	650.095625	1233727.49964107	215916.508542857	681287.999852917	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120907	14	III	38.0425	73.925	55.98375	1029.44176428571	2848.9564	2153.266825	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120910	8	II	29.625	62.5	46.0625	304.267857142857	248.285714285714	546.0625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120913	19	III	73.0525	102.73625	87.894375	5671.36730714286	2328.7049125	3968.33370625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120915	13	III	344.56875	544.33	444.449375	210869.432098214	44476.8691142857	129802.822432917	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120925	9	II	80.25375	160.005	120.129375	1737.97716964286	410.956485714286	2698.90553958333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120942	4	I	81.05875	184.6725	132.865625	4627.42604107143	862.252335714286	5424.73235958333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120948	10	III	391.4175	853.46875	622.443125	44181.9420214286	11660.0255267857	82990.61355625	FALSE	FALSE	TRUE	FALSE	0	0	2-0.8-0.5	0
ENSG00000120963	15	III	102.41625	232.76625	167.59125	2547.55914107143	1369.31748392857	6358.84175833333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000120992	15	III	115.485	225.43	170.4575	1434.16908571429	4174.90228571429	5841.00744666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000121005	5	II	78	192.85625	135.428125	4099.71428571429	38011.1653125	23169.5993229167	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000121022	13	III	142.395	351.19125	246.793125	5367.35022857143	1567.64589821429	14861.8979295833	FALSE	TRUE	FALSE	FALSE	0	0.6-0.3	0	0
ENSG00000121039	5	II	216.4425	179.42625	197.934375	90938.00985	14244.2839125	49450.45782625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000121057	5	II	405.7525	849.86125	627.806875	149537.48585	27531.5421553571	135227.568222917	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000121058	1	0	37.0225	91.6725	64.3475	132.501192857143	73.5255071428571	892.57846	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000121060	2	I	212.10125	460.8725	336.486875	29620.7248696429	8285.85576428571	34192.9735829167	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000121064	1	0	254.0325	338.15	296.09125	38337.41245	24198.4121428571	31070.2524916667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000121067	23	III	245.285	527.58875	386.436875	16179.5358571429	49972.9896125	52123.28715625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000121068	4	I	84.0025	163.0575	123.53	4846.24005	4722.65647857143	6132.06985333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000121073	21	III	106.965	216.20625	161.585625	5935.74785714286	1779.11634107143	6782.57681291667	FALSE	FALSE	TRUE	FALSE	0	0	2-0.8-0.3	0
ENSG00000121075	2	I	4.17875	17.39875	10.78875	11.1619267857143	463.934098214286	268.316385	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000121083	1	0	351.8125	657.73875	504.775625	91220.9241642857	17064.8266696429	75490.9158395833	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000121104	12	III	63.5625	132.1325	97.8475	2803.63773571429	800.035535714286	2935.5395	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000121207	8	II	8.925	20.2775	14.60125	28.2218285714286	87.5759071428571	88.406745	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000121210	9	II	60.67375	114.34375	87.50875	1270.49708392857	1287.47465535714	1961.845185	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000121236	13	III	16.27125	30.37	23.320625	115.2142125	299.285142857143	246.439632916667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000121270	5	II	4.625	34.875	19.75	17.6964285714286	3358.41071428571	1819.53333333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000121274	2	I	37.75875	73.69	55.724375	246.152355357143	429.0914	659.395012916667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000121281	4	I	83.75	103	93.375	8645.35714285714	3329.71428571429	5687.18333333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000121289	1	0	35.75	74	54.875	679.357142857143	496.571428571429	938.916666666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000121297	3	I	97.5725	174.12625	135.849375	5139.07716428571	18258.7075125	12481.7599529167	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000121310	27	III	922.92	1874.59125	1398.755625	565850.304028571	253659.355098214	623952.019079583	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000121316	4	I	31.03375	51.15375	41.09375	554.718369642857	955.376141071429	812.661278333333	TRUE	FALSE	FALSE	FALSE	4	0	0	0
ENSG00000121350	11	III	52.3325	85.37375	68.853125	236.315592857143	716.295169642857	735.678142916667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000121351	5	II	19.92625	45.865	32.895625	260.445141071429	569.170171428571	566.57214625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000121361	3	I	46.0925	90.72125	68.406875	991.177021428571	4191.51875535714	2949.71811625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000121380	11	III	19.83	45.48375	32.656875	291.059485714286	419.890855357143	507.274129583333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000121390	6	II	76.2175	186.2875	131.2525	2301.12745	613.181907142857	4590.78567333333	TRUE	FALSE	FALSE	FALSE	0.5	0	0	0
ENSG00000121406	2	I	46.07	110.27375	78.171875	1075.12097142857	136.306826785714	1664.56537625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000121413	3	I	198.845	387.8825	293.36375	28277.3767142857	16368.8600214286	30364.2908516667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000121417	14	III	58.68125	120.5325	89.606875	1097.46229821429	457.74725	1745.91835625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000121440	14	III	314.715	611.10625	462.910625	71054.8863428571	39982.1996553571	75243.3796195833	FALSE	TRUE	FALSE	FALSE	0	0.6-0.3	0	0
ENSG00000121454	3	I	25.2125	61.76625	43.489375	379.903078571429	258.818855357143	654.38400625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000121481	4	I	41.1275	81.33625	61.231875	462.64505	497.699883928571	879.292589583333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000121486	5	II	30.5025	71	50.75125	136.282907142857	329.142857142857	654.544691666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000121542	10	III	43.36	110.75125	77.055625	604.050285714286	212.2124125	1592.01074625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000121552	2	I	22.74375	18.125	20.434375	992.539598214286	126.982142857143	528.132239583333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000121570	8	II	43.39375	86.1275	64.760625	1340.25954107143	806.019421428572	1488.57641958333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000121577	10	III	72.89125	131.355	102.123125	3025.46984107143	24191.2961714286	13612.6268229167	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000121578	20	III	77.42875	177.68625	127.5575	2003.4142125	797.705055357143	3987.60667333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000121579	10	III	161.98375	328.48375	245.23375	3219.62496964286	4897.62948392857	11180.6520783333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000121621	4	I	4.54	8.03375	6.286875	5.18302857142857	20.8869982142857	15.4210229166667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000121644	4	I	62.01125	143.08	102.545625	573.589583928571	2426.09497142857	3152.42405291667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000121653	4	I	122.77625	192.94125	157.85875	15868.4586553571	3744.61775535714	10465.6029183333	TRUE	FALSE	FALSE	FALSE	3	0	0	0
